dates,volume,high,market-cap,close,open,low
20170409,242343000.0,1197.21,19134400000.0,1187.87,1176.57,1171.86
20160410,73478600.0,422.44,6467330000.0,421.56,419.59,419.26
20160411,50747500.0,422.74,6504290000.0,422.48,421.87,420.53
20160412,70728800.0,427.28,6520870000.0,425.19,422.84,422.84
20160413,69060400.0,426.66,6565470000.0,423.73,425.63,422.92
20160414,45281000.0,425.37,6541030000.0,424.28,423.94,423.01
20160415,54801500.0,429.93,6550350000.0,429.71,424.43,424.43
20160416,39392800.0,432.63,6631310000.0,430.57,429.57,428.98
20160417,52125900.0,431.37,6649170000.0,427.4,430.64,426.08
20160418,55670900.0,429.27,6604150000.0,428.59,427.61,427.09
20160419,52810500.0,436.02,6622450000.0,435.51,428.7,428.1
20160721,60491800.0,666.22,10490300000.0,665.01,665.23,660.41
20170716,1182870000.0,2058.77,32767600000.0,1929.82,1991.98,1843.03
20170717,1201760000.0,2230.49,31795000000.0,2228.41,1932.62,1932.62
20170714,882503000.0,2363.25,38823100000.0,2233.34,2360.59,2183.22
20170715,993608000.0,2231.14,36681300000.0,1998.86,2230.12,1990.41
20170712,1117410000.0,2423.71,38355900000.0,2398.84,2332.77,2275.14
20170713,835770000.0,2425.22,39511000000.0,2357.9,2402.7,2340.83
20170710,1111200000.0,2537.16,41509000000.0,2372.56,2525.25,2321.13
20170711,1329760000.0,2413.47,39224200000.0,2337.79,2385.89,2296.81
20170718,1512450000.0,2387.61,36749400000.0,2318.88,2233.52,2164.77
20170719,1245100000.0,2397.17,38227800000.0,2273.43,2323.08,2260.23
20160524,65783100.0,447.1,6921460000.0,445.98,444.29,443.93
20160525,65231000.0,450.3,6950690000.0,449.6,446.06,446.06
20160526,65203800.0,453.64,7008500000.0,453.38,449.67,447.9
20160527,164781000.0,478.15,7070010000.0,473.46,453.52,453.52
20160520,81987900.0,444.05,6813080000.0,442.68,437.79,437.39
20160521,42762300.0,443.78,6895230000.0,443.19,442.97,441.71
20130930,0,138.35,1614350000.0,133.0,137.15,130.27
20160523,50582500.0,444.35,6842470000.0,444.15,439.35,438.82
20160528,181199000.0,533.47,7375780000.0,530.04,473.03,472.7
20160529,148737000.0,553.96,8226500000.0,526.23,527.48,512.18
20141129,15375600.0,387.6,5097280000.0,375.49,376.15,372.14
20141128,22946500.0,382.84,5004050000.0,376.45,369.37,358.45
20141121,29850100.0,357.88,4839570000.0,350.85,357.88,344.11
20141120,25233200.0,382.02,5141550000.0,357.84,380.31,356.78
20141123,15151600.0,370.85,4778440000.0,367.57,353.18,353.18
20141122,15273000.0,364.84,4755830000.0,352.92,351.6,350.88
20141125,25442200.0,394.7,5101970000.0,375.35,376.89,374.78
20141124,30930100.0,387.21,4966080000.0,376.9,366.95,366.67
20141127,8748030.0,373.99,5018040000.0,369.67,370.5,368.28
20141126,18601700.0,377.7,5091480000.0,368.37,376.02,365.82
20150912,17962600.0,240.12,3502520000.0,235.23,239.85,234.75
20150913,18478800.0,235.94,3435990000.0,230.51,235.24,229.33
20130808,0,106.75,1229100000.0,103.0,106.75,101.26
20130809,0,105.75,1187920000.0,102.8,103.07,101.94
20150916,20144200.0,231.22,3365740000.0,229.09,230.25,227.4
20150917,18935400.0,230.28,3349390000.0,229.81,229.08,228.93
20140308,18654200.0,635.14,7862010000.0,617.45,629.66,604.46
20140309,15396500.0,643.95,7697910000.0,636.96,616.31,612.35
20160630,138980000.0,675.4,10066400000.0,673.34,640.59,636.61
20130803,0,105.78,1201490000.0,104.0,104.5,102.0
20150918,20242200.0,234.35,3415440000.0,232.97,233.52,232.19
20150919,12712600.0,233.21,3406390000.0,231.49,232.86,231.09
20130806,0,107.38,1228440000.0,106.75,106.72,105.56
20130807,0,106.75,1229100000.0,106.75,106.75,106.75
20130804,0,105.95,1207100000.0,105.14,104.95,103.52
20130805,0,107.77,1209520000.0,106.22,105.12,105.0
20150423,17036000.0,236.47,3296060000.0,236.46,234.05,233.2
20160708,141970000.0,666.71,10086900000.0,666.52,640.69,636.47
20160709,180536000.0,666.38,10493800000.0,650.96,666.38,633.4
20141112,45783200.0,429.72,4964150000.0,423.56,367.99,367.99
20141113,58945000.0,457.09,5765520000.0,420.74,427.27,401.12
20141019,5914570.0,393.94,5242370000.0,389.55,391.25,386.46
20141018,11416800.0,395.16,5143260000.0,391.44,383.98,378.97
20141015,25267100.0,402.23,5366290000.0,394.77,400.95,388.77
20141014,38491500.0,411.7,5241030000.0,400.87,391.69,391.32
20141017,13600700.0,385.48,5125580000.0,383.76,382.76,375.39
20141016,26990000.0,398.81,5281630000.0,382.56,394.52,373.07
20141011,13345200.0,367.19,4831160000.0,362.3,361.36,355.95
20141010,43665700.0,375.07,4874190000.0,361.56,364.69,352.96
20141013,35221400.0,397.23,5055290000.0,390.41,377.92,368.9
20141012,17552800.0,379.43,4849070000.0,378.55,362.61,356.14
20141116,11905600.0,390.8,5060640000.0,387.88,374.73,374.6
20150120,24051100.0,215.24,2925910000.0,211.31,212.91,205.15
20150828,31336600.0,235.22,3268370000.0,231.4,224.7,220.93
20150829,17142500.0,233.22,3368880000.0,229.78,231.55,227.33
20150718,25187100.0,282.53,4020820000.0,274.9,279.33,274.07
20150719,15332500.0,275.67,3956140000.0,273.61,274.77,272.51
20150710,100390000.0,294.59,3866510000.0,284.89,269.16,268.8
20150711,41109900.0,298.51,4093500000.0,293.12,284.88,283.53
20150712,56405000.0,314.39,4213280000.0,310.87,293.14,292.5
20150713,62053900.0,310.95,4468540000.0,292.05,310.83,281.01
20150714,28727200.0,296.15,4199450000.0,287.46,292.03,286.64
20150715,27486600.0,293.25,4143120000.0,285.83,288.05,285.37
20150716,49482600.0,291.18,4115410000.0,278.09,286.04,275.24
20150717,27591400.0,280.28,4001950000.0,279.47,278.09,272.04
20160718,69465000.0,681.55,10716800000.0,673.11,679.81,668.63
20131103,0,215.05,2459520000.0,215.05,205.99,203.99
20140830,9424070.0,509.31,6715420000.0,504.25,508.59,501.64
20140831,44632300.0,504.88,6642630000.0,477.76,502.9,474.81
20160319,58423000.0,410.98,6274790000.0,410.44,409.26,407.23
20160318,104940000.0,420.55,6446330000.0,409.55,420.55,406.14
20160317,83528600.0,421.0,6404130000.0,420.62,417.89,417.89
20160316,65185800.0,417.69,6387190000.0,417.01,416.89,415.91
20160315,66781700.0,418.13,6377870000.0,416.83,416.39,414.99
20160314,95259400.0,416.68,6342780000.0,416.44,414.2,414.2
20160313,74322800.0,416.6,6302330000.0,414.06,411.65,411.64
20160312,92712900.0,421.8,6453260000.0,411.62,421.61,410.09
20160311,73969700.0,423.93,6384740000.0,421.69,417.24,417.01
20160310,81022900.0,417.51,6344960000.0,417.13,414.74,413.25
20161211,57313400.0,774.8,12423600000.0,769.73,774.75,765.41
20161210,53843100.0,777.09,12394500000.0,774.65,773.02,772.91
20161213,81645600.0,788.46,12521500000.0,780.56,780.65,777.96
20161212,76571000.0,781.92,12349800000.0,780.09,770.04,770.04
20161215,81580100.0,781.43,12511700000.0,778.09,780.07,777.8
20161214,75979000.0,782.03,12512900000.0,781.48,780.0,776.84
20161217,78989800.0,792.51,12599600000.0,790.83,785.17,784.86
20161216,83608200.0,785.03,12498800000.0,784.91,778.96,778.96
20161219,74886400.0,793.61,12691100000.0,792.71,790.69,790.32
20161218,60524400.0,794.74,12694800000.0,790.53,791.01,788.03
20160710,102532000.0,652.29,10247300000.0,649.36,650.6,641.26
20170415,203559000.0,1188.0,18996500000.0,1172.52,1167.3,1164.96
20170414,254827000.0,1190.8,19043800000.0,1167.54,1170.33,1159.79
20170417,253206000.0,1194.9,19260500000.0,1193.91,1183.25,1172.65
20170416,183231000.0,1187.22,19085100000.0,1182.94,1172.61,1172.61
20170411,216182000.0,1208.07,19316000000.0,1205.01,1187.46,1187.46
20170410,215883000.0,1190.34,19311200000.0,1187.13,1187.3,1179.04
20170413,351969000.0,1205.89,19541300000.0,1169.28,1201.02,1156.44
20170412,288702000.0,1207.14,19600800000.0,1200.37,1204.81,1196.76
20161130,84070800.0,747.93,11791600000.0,745.69,736.28,736.26
20170418,270524000.0,1217.57,19433800000.0,1211.67,1193.77,1193.77
20160403,38053700.0,421.58,6480470000.0,420.9,421.17,419.7
20160402,45681200.0,422.08,6436700000.0,420.87,418.42,418.42
20160401,51235700.0,418.17,6409540000.0,417.96,416.76,415.83
20160407,57858600.0,423.66,6524680000.0,422.75,423.62,420.52
20160406,59091000.0,424.53,6533260000.0,423.41,424.28,422.73
20160405,60718000.0,424.26,6481350000.0,424.03,421.02,420.61
20160404,50634300.0,422.34,6483910000.0,421.44,421.3,419.6
20160409,49792700.0,420.89,6484410000.0,419.41,420.81,416.51
20160408,63454700.0,425.36,6515190000.0,420.35,422.91,419.63
20170709,527856000.0,2635.49,42283200000.0,2518.44,2572.61,2517.59
20170708,733330000.0,2571.34,41417700000.0,2571.34,2520.27,2492.31
20170701,779914000.0,2515.27,40928200000.0,2434.55,2492.6,2419.23
20170703,964112000.0,2595.0,41037200000.0,2564.06,2498.56,2480.47
20170702,803747000.0,2514.28,40010500000.0,2506.47,2436.4,2394.84
20170705,941566000.0,2622.65,42760800000.0,2601.99,2602.87,2538.55
20170704,985516000.0,2631.59,42067900000.0,2601.64,2561.0,2559.35
20170707,917412000.0,2916.14,42864200000.0,2518.66,2608.59,2498.87
20170706,761957000.0,2616.72,42851400000.0,2608.56,2608.1,2581.69
20130929,0,140.61,1587290000.0,137.34,134.9,134.71
20130928,0,135.63,1573400000.0,134.78,133.77,132.56
20140228,28076100.0,584.14,7219990000.0,549.26,579.7,545.17
20140225,126314000.0,541.38,6721330000.0,538.71,540.24,420.41
20140224,57893900.0,607.61,7537080000.0,546.32,606.04,538.7
20140227,25540800.0,594.05,7241560000.0,578.77,581.65,566.62
20130922,0,133.94,1500260000.0,129.12,127.87,126.59
20130925,0,129.69,1496510000.0,128.22,127.38,127.33
20140220,46905000.0,627.73,7738580000.0,556.14,623.09,556.14
20140223,31434400.0,639.91,7539890000.0,605.82,606.47,599.7
20140222,31254000.0,614.48,7136600000.0,605.42,574.24,558.58
20160531,138450000.0,546.62,8335100000.0,531.39,534.19,520.66
20160530,87958700.0,544.35,8243960000.0,533.86,528.47,522.96
20150905,20671400.0,236.14,3355470000.0,235.02,230.2,229.44
20150904,20962400.0,230.9,3311080000.0,230.3,227.22,227.05
20150907,21192200.0,242.11,3499120000.0,239.85,239.93,238.72
20160628,138385000.0,659.25,10336800000.0,647.0,658.1,637.77
20130819,0,123.06,1312160000.0,119.0,113.38,111.77
20140314,11913800.0,639.53,7983980000.0,628.8,638.14,627.21
20150903,17482000.0,229.6,3340990000.0,227.18,229.32,226.67
20150902,18760400.0,230.58,3321180000.0,229.28,228.03,226.47
20140319,14228900.0,622.0,7692450000.0,609.89,613.9,609.1
20140318,24011500.0,622.39,7789810000.0,614.83,621.84,603.8
20160621,309944000.0,735.88,11540000000.0,666.65,735.88,639.07
20160620,174511000.0,764.08,11976700000.0,737.23,763.93,732.73
20150909,23635700.0,244.42,3551640000.0,238.17,243.41,237.82
20150908,26879200.0,245.78,3498750000.0,243.61,239.85,239.68
20160625,126656000.0,691.73,10442000000.0,665.12,665.28,646.56
20160624,224317000.0,681.73,9816730000.0,665.3,625.58,625.27
20131218,0,679.32,8232040000.0,522.7,678.2,420.51
20131219,0,707.23,6302970000.0,691.96,519.06,502.89
20131214,0,904.65,10904900000.0,872.6,899.85,858.36
20131215,0,886.16,10611600000.0,876.12,875.29,825.0
20131216,0,882.25,10676600000.0,705.97,880.33,668.25
20131217,0,754.83,8570390000.0,682.12,706.37,630.88
20131210,0,997.23,10798200000.0,988.51,892.32,892.32
20131211,0,1001.58,11973700000.0,878.48,989.07,834.23
20131212,0,901.94,10690600000.0,873.26,882.78,844.95
20131213,0,941.79,10599700000.0,892.58,874.98,860.05
20131109,0,370.82,4051120000.0,339.11,338.58,319.71
20160622,266393000.0,678.67,10445300000.0,596.12,665.91,587.48
20150519,14241900.0,234.15,3303650000.0,231.95,233.04,231.82
20141208,18898700.0,376.03,5093180000.0,361.91,374.96,361.89
20141209,32915500.0,363.07,4917110000.0,352.22,361.89,344.95
20141201,11763000.0,383.66,5128700000.0,379.25,378.25,376.67
20141202,12364100.0,384.04,5143500000.0,381.31,379.25,377.86
20141203,13340100.0,383.03,5178450000.0,375.01,381.72,374.35
20141204,14529600.0,378.65,5098100000.0,369.6,375.72,367.76
20141205,15181800.0,379.19,5014290000.0,376.85,369.44,365.76
20141206,7009320.0,378.45,5115040000.0,374.79,376.76,370.94
20141207,6491650.0,376.29,5090240000.0,375.1,374.84,373.27
20150709,40301200.0,272.33,3889620000.0,269.23,270.83,267.09
20150708,36980200.0,272.97,3818970000.0,270.79,265.98,264.39
20150703,19033800.0,257.08,3662970000.0,256.34,255.46,253.5
20150702,21551900.0,261.63,3706320000.0,255.41,258.55,254.12
20150701,27029800.0,265.17,3774140000.0,258.62,263.35,255.77
20150707,28857600.0,271.34,3875220000.0,266.21,269.96,264.83
20150706,49154800.0,277.42,3890430000.0,269.03,271.11,267.6
20150705,44156100.0,274.51,3741670000.0,271.91,260.81,258.7
20150704,15620400.0,261.46,3678800000.0,260.89,256.49,254.2
20131030,0,209.16,2436240000.0,199.97,204.39,199.97
20131031,0,205.18,2382870000.0,204.0,199.83,198.85
20140827,22648500.0,520.71,6756340000.0,511.15,512.19,510.92
20140826,23235100.0,512.69,6626970000.0,511.57,502.54,502.54
20140825,18356700.0,508.22,6700090000.0,502.5,508.22,499.23
20140824,19441700.0,512.89,6567300000.0,508.29,498.29,497.35
20140823,25171900.0,514.3,6764340000.0,498.07,513.39,492.11
20140822,36563900.0,521.48,6817460000.0,514.04,517.58,501.27
20140821,49444200.0,531.9,6721410000.0,517.24,510.45,510.45
20140820,46527600.0,518.28,6385230000.0,511.98,485.07,467.51
20140829,17624800.0,511.69,6711080000.0,508.52,508.43,503.82
20140828,19862000.0,516.16,6741320000.0,507.81,510.88,506.88
20160916,64963400.0,609.26,9637020000.0,606.97,607.25,606.74
20160322,66813300.0,418.38,6338430000.0,418.09,413.13,412.53
20160323,61444200.0,419.27,6417130000.0,418.04,418.16,417.36
20160320,45947900.0,414.63,6293610000.0,413.75,410.4,410.4
20160321,61655400.0,413.42,6341380000.0,413.31,413.42,410.38
20160326,44650400.0,418.99,6409500000.0,417.94,417.37,416.26
20160327,71229400.0,428.8,6423040000.0,426.76,418.14,417.71
20160324,68346700.0,418.68,6422730000.0,416.39,418.42,415.49
20160325,52560000.0,418.08,6394850000.0,417.18,416.51,415.56
20160328,68522800.0,426.86,6553700000.0,424.23,426.55,423.29
20160329,75411500.0,426.2,6521010000.0,416.52,424.3,412.68
20150527,18837000.0,238.64,3367340000.0,237.28,237.06,236.69
20161129,68511100.0,737.47,11790900000.0,735.6,736.33,734.56
20161128,61888600.0,738.01,11727800000.0,735.81,732.48,732.48
20161127,52601800.0,739.02,11773800000.0,732.03,735.44,731.09
20161126,54962700.0,742.21,11869600000.0,735.38,741.51,729.63
20161125,67807600.0,741.65,11851100000.0,741.65,740.44,734.59
20161124,85919300.0,746.83,11916500000.0,740.29,744.62,733.49
20161123,76543800.0,752.25,12029000000.0,744.59,751.74,738.92
20161122,129906000.0,753.87,11834200000.0,751.35,739.64,736.53
20161121,60802400.0,741.72,11698900000.0,739.25,731.26,730.51
20161120,154116000.0,755.48,12027500000.0,731.03,751.88,717.94
20160430,69322600.0,455.59,7049460000.0,448.32,455.18,447.7
20160508,40315000.0,459.42,7114060000.0,458.55,458.43,455.98
20160509,55493100.0,462.48,7112510000.0,460.48,458.21,456.53
20160502,92127000.0,452.44,7002610000.0,444.67,451.93,441.78
20160503,59366400.0,451.1,6892690000.0,450.3,444.73,442.62
20160501,40660100.0,452.48,6947430000.0,451.88,448.48,447.93
20160506,72796800.0,461.38,6947800000.0,459.6,447.94,447.07
20160507,38364500.0,460.68,7131120000.0,458.54,459.64,457.32
20160504,50407300.0,450.38,6978950000.0,446.72,450.18,445.63
20160505,50440800.0,448.51,6926990000.0,447.98,446.71,445.88
20170601,1653180000.0,2448.39,37446200000.0,2407.88,2288.33,2288.33
20170602,1317030000.0,2488.55,39344600000.0,2488.55,2404.03,2373.32
20170603,1514950000.0,2581.91,40817100000.0,2515.35,2493.72,2423.57
20170604,1355120000.0,2585.89,41708200000.0,2511.81,2547.79,2452.54
20170605,1369310000.0,2686.81,41133900000.0,2686.81,2512.4,2510.22
20170606,2089610000.0,2999.91,44061000000.0,2863.2,2690.84,2690.84
20170607,1517710000.0,2869.38,46989800000.0,2732.16,2869.38,2700.56
20170608,1281170000.0,2815.3,44557100000.0,2805.62,2720.49,2670.95
20170609,1348950000.0,2901.71,45987100000.0,2823.81,2807.44,2795.62
20160618,252718000.0,777.99,11732600000.0,756.23,748.76,733.93
20160619,136185000.0,766.62,11859800000.0,763.78,756.69,745.63
20160616,271634000.0,773.72,10908900000.0,766.31,696.52,696.52
20160617,363321000.0,775.36,12038900000.0,748.91,768.49,716.56
20160614,186694000.0,704.5,11028900000.0,685.56,704.5,662.8
20160615,99223800.0,696.3,10736600000.0,694.47,685.68,672.56
20160612,277085000.0,684.84,9539850000.0,672.78,609.68,607.04
20160613,243295000.0,716.0,10511900000.0,704.38,671.65,664.49
20160610,66991900.0,579.13,9005920000.0,577.47,575.84,573.33
20160611,82357000.0,607.12,9052360000.0,606.73,578.67,578.67
20131209,0,921.93,9602480000.0,893.19,793.8,780.9
20131208,0,802.51,8431860000.0,795.87,697.31,670.88
20131207,0,854.64,10096600000.0,698.23,835.32,640.22
20131206,0,1042.38,12593900000.0,829.45,1042.38,829.45
20131205,0,1154.36,13922300000.0,1045.11,1152.73,897.11
20131204,0,1156.12,13010000000.0,1151.17,1077.58,1070.16
20131203,0,1096.0,12628300000.0,1078.28,1046.4,1011.21
20131202,0,1055.42,11478300000.0,1043.33,951.42,938.41
20131201,0,1133.08,13614300000.0,955.85,1128.92,801.82
20170914,2716310000.0,3920.6,64191600000.0,3154.95,3875.37,3153.86
20170915,4148070000.0,3733.45,52453500000.0,3637.52,3166.3,2946.62
20170916,1818400000.0,3808.84,60271600000.0,3625.04,3637.75,3487.79
20170917,1239150000.0,3664.81,59757800000.0,3582.88,3606.28,3445.64
20150808,58533000.0,279.93,4048270000.0,261.0,279.74,260.71
20150809,23789600.0,267.0,3779770000.0,265.08,261.12,260.47
20170912,1864530000.0,4344.65,69033400000.0,4130.81,4168.88,4085.22
20170913,2219410000.0,4131.98,68432200000.0,3882.59,4131.98,3789.92
20150804,21908700.0,285.71,4065870000.0,285.22,281.23,281.23
20150805,20128000.0,285.5,4119190000.0,281.88,284.85,281.49
20150806,18792100.0,281.91,4077600000.0,278.58,281.91,278.4
20150807,42484800.0,280.39,4032820000.0,279.58,278.74,276.37
20170918,1943210000.0,4079.23,59514100000.0,4065.2,3591.09,3591.09
20150801,18995000.0,284.93,4112610000.0,281.6,284.69,278.11
20150802,17722200.0,283.03,4052470000.0,282.61,280.45,277.53
20150803,21474100.0,285.47,4087610000.0,281.23,282.81,280.23
20141219,23823100.0,318.53,4238930000.0,317.84,311.18,306.77
20141218,39173000.0,323.71,4355140000.0,311.4,319.79,304.23
20141213,11675900.0,352.38,4792870000.0,347.38,352.38,346.59
20141212,16989800.0,352.98,4770620000.0,352.54,350.83,349.29
20141211,32431300.0,361.36,4681040000.0,350.51,344.34,338.76
20141210,16427700.0,352.38,4786700000.0,346.37,352.2,346.37
20141217,37567900.0,333.95,4450380000.0,319.78,326.86,315.15
20141216,30864900.0,345.86,4705370000.0,327.06,345.67,327.06
20141215,17264200.0,351.81,4781560000.0,345.35,351.36,344.93
20141214,12415200.0,353.32,4717270000.0,351.63,346.73,345.42
20170828,1959330000.0,4403.93,72467900000.0,4382.66,4384.45,4224.64
20170829,2486080000.0,4625.68,72553800000.0,4579.02,4389.21,4352.13
20170820,2109770000.0,4196.29,69192700000.0,4087.66,4189.31,4069.88
20170821,2800890000.0,4109.14,67567100000.0,4001.74,4090.48,3988.6
20170822,3764240000.0,4128.76,66051000000.0,4100.52,3998.35,3674.58
20170823,2369820000.0,4255.78,67553000000.0,4151.52,4089.01,4078.41
20170824,2037750000.0,4376.39,68363900000.0,4334.68,4137.6,4130.26
20170825,1727970000.0,4455.7,71595100000.0,4371.6,4332.82,4307.35
20150730,21635800.0,290.13,4174360000.0,287.72,289.1,286.57
20150731,23629100.0,288.96,4155010000.0,284.65,287.7,282.34
20131027,0,196.44,2102730000.0,196.44,176.6,176.6
20131026,0,188.41,2231070000.0,177.32,187.45,175.75
20131025,0,198.87,2351780000.0,186.69,197.69,168.5
20131024,0,217.42,2548230000.0,198.23,214.3,168.52
20131023,0,213.62,2298160000.0,213.62,193.36,192.38
20131022,0,196.27,2169750000.0,193.76,182.65,182.65
20131021,0,184.82,2075580000.0,182.21,174.8,174.8
20131020,0,174.91,2037440000.0,174.61,171.66,168.95
20131029,0,204.79,2365840000.0,204.39,198.55,198.55
20131028,0,198.62,2337100000.0,198.55,196.21,192.06
20170910,1679090000.0,4245.44,70018100000.0,4122.94,4229.34,3951.04
20170911,1557330000.0,4261.67,68256000000.0,4161.27,4122.47,4099.4
20140818,50783800.0,499.37,6465210000.0,461.46,491.51,443.85
20140819,38422400.0,485.71,6072520000.0,485.25,461.48,455.54
20140812,13978200.0,576.95,7569070000.0,569.64,576.51,566.6
20140813,25777500.0,573.03,7490990000.0,546.66,570.38,532.67
20140810,7555310.0,594.46,7730000000.0,591.06,589.17,587.94
20140811,14764200.0,591.51,7760290000.0,576.37,591.28,574.05
20140816,22832500.0,521.48,6544250000.0,519.71,497.83,487.74
20140817,24300900.0,520.19,6826520000.0,491.8,519.14,483.63
20140814,35803900.0,546.24,7175190000.0,505.97,546.18,498.73
20140815,25598300.0,518.18,6717150000.0,497.01,511.14,487.93
20140118,18052700.0,841.49,10018200000.0,840.0,816.07,816.07
20170919,1563980000.0,4094.07,67520300000.0,3924.97,4073.79,3868.87
20170625,1161100000.0,2682.26,42783800000.0,2589.41,2607.25,2552.12
20160930,56122400.0,609.74,9628250000.0,609.74,605.72,604.14
20140111,44754200.0,921.48,10619900000.0,913.95,867.32,861.72
20140110,31876800.0,871.19,10363300000.0,868.48,846.69,822.6
20161112,64622500.0,717.15,11447700000.0,705.05,716.75,704.03
20171210,13433300000.0,15850.6,2.53782e+11,15455.4,15168.4,13226.6
20171211,12153900000.0,17513.9,2.58147e+11,16936.8,15427.4,15404.8
20171212,14603800000.0,17781.8,2.83155e+11,17415.4,16919.8,16571.6
20171213,12976900000.0,17653.1,2.929e+11,16408.2,17500.0,16039.7
20160331,60215200.0,418.37,6385140000.0,416.73,415.26,415.26
20160330,66034100.0,416.83,6407840000.0,414.82,416.83,412.5
20161113,80318100.0,705.26,11264500000.0,702.03,705.2,687.32
20171215,14310000000.0,18154.1,2.77936e+11,17706.9,16601.3,16601.3
20171216,12740600000.0,19716.7,2.97376e+11,19497.4,17760.3,17515.3
20171217,13314600000.0,20089.0,3.26141e+11,19140.8,19475.8,18974.1
20160429,49258500.0,455.38,6958330000.0,455.1,449.41,446.02
20160428,74064700.0,449.55,6889170000.0,449.01,445.04,436.65
20161110,68807800.0,723.02,11542100000.0,715.53,722.84,711.21
20161111,63119700.0,718.32,11427200000.0,716.41,715.55,714.41
20161116,141294000.0,747.62,11370700000.0,744.2,711.17,709.04
20161117,108579000.0,755.64,11911300000.0,740.98,744.88,739.51
20161114,62993000.0,706.28,11214600000.0,705.02,702.0,699.81
20161115,72038500.0,715.72,11283400000.0,711.62,705.79,705.26
20160421,68204700.0,450.55,6822320000.0,449.43,441.42,440.95
20160420,72890100.0,443.05,6726370000.0,441.39,435.32,434.41
20160423,50485400.0,450.28,6894280000.0,450.28,445.86,444.33
20160422,58804400.0,449.81,6951860000.0,445.74,449.69,444.15
20160425,87091800.0,466.62,7102490000.0,461.43,459.12,453.59
20160424,68198400.0,460.15,6968570000.0,458.56,450.56,448.93
20160427,93564900.0,467.08,7216190000.0,444.69,466.26,444.13
20160426,78971900.0,467.96,7143060000.0,466.09,461.65,461.62
20160519,96027400.0,454.63,7072090000.0,438.71,454.52,438.71
20160518,86850100.0,456.0,7057390000.0,454.62,453.69,453.3
20160515,28514000.0,458.69,7084760000.0,457.57,455.76,455.46
20160514,37209000.0,456.84,7084100000.0,455.67,455.82,454.79
20160517,64100300.0,455.07,7060730000.0,453.78,454.01,453.61
20160516,59171500.0,458.2,7114740000.0,454.16,457.59,452.94
20160511,50605200.0,454.58,7002230000.0,452.73,450.86,450.86
20160510,58956100.0,461.93,7150370000.0,450.89,460.52,448.95
20160513,60845000.0,457.06,7067270000.0,455.67,454.85,453.45
20160512,59849300.0,454.95,7028330000.0,454.77,452.45,449.25
20170613,1781200000.0,2789.04,43934100000.0,2717.02,2680.91,2650.38
20170612,2569530000.0,2997.26,48391200000.0,2659.63,2953.22,2518.56
20170611,1752400000.0,2996.6,48208700000.0,2958.11,2942.41,2840.53
20170610,2018890000.0,2950.99,46331400000.0,2947.71,2828.14,2746.55
20170617,1534510000.0,2685.19,41217200000.0,2655.88,2514.01,2484.96
20170616,1195190000.0,2539.92,40484100000.0,2518.56,2469.57,2385.15
20170615,2026260000.0,2534.71,40971300000.0,2464.58,2499.58,2212.96
20170614,1696560000.0,2786.83,44528300000.0,2506.37,2716.88,2412.94
20170619,1446840000.0,2662.85,41800600000.0,2589.6,2549.03,2549.03
20170618,1178660000.0,2662.1,43539300000.0,2548.29,2655.35,2516.33
20160601,86061800.0,543.08,8288680000.0,536.92,531.11,525.64
20160603,122020000.0,574.64,8395070000.0,569.19,537.68,536.92
20160602,60378200.0,540.35,8375000000.0,537.97,536.51,533.08
20160605,68874100.0,582.81,8955060000.0,574.98,573.31,569.18
20160604,94925300.0,590.13,8897080000.0,572.73,569.71,564.24
20160607,107770000.0,590.26,9149580000.0,576.6,585.45,567.51
20160606,72138900.0,586.47,8977700000.0,585.54,574.6,574.6
20160609,71301000.0,582.2,9103080000.0,574.63,582.2,570.95
20160608,80265800.0,582.84,9022250000.0,581.64,577.17,573.13
20131230,20707700.0,766.6,9037000000.0,756.13,741.35,740.24
20131231,20897300.0,760.58,9268240000.0,754.01,760.32,738.17
20150617,43858400.0,256.85,3581960000.0,249.28,250.82,246.48
20150616,41612000.0,251.74,3380500000.0,250.9,236.76,236.12
20170907,1844620000.0,4655.04,75945000000.0,4599.88,4589.14,4491.33
20170906,2172100000.0,4617.25,72418700000.0,4597.12,4376.59,4376.59
20170905,2697970000.0,4427.84,69954400000.0,4376.53,4228.29,3998.11
20170904,2987330000.0,4591.63,75955500000.0,4236.31,4591.63,4108.4
20170903,1933190000.0,4714.08,75841700000.0,4582.96,4585.27,4417.59
20170826,1511610000.0,4379.28,72249100000.0,4352.4,4372.06,4269.52
20150819,60869200.0,237.41,3274860000.0,226.68,225.67,222.77
20150818,42147200.0,257.99,3742020000.0,211.08,257.93,211.08
20150817,21617900.0,260.5,3749260000.0,257.98,258.49,257.12
20150816,29717000.0,262.44,3797330000.0,258.51,261.87,257.04
20150815,19321100.0,266.67,3849530000.0,261.55,265.53,261.3
20150814,27091200.0,267.47,3828340000.0,265.68,264.13,261.48
20150813,27685500.0,266.23,3857090000.0,264.08,266.18,262.84
20150812,26815400.0,270.67,3920210000.0,266.38,270.6,265.47
20150811,25433900.0,270.39,3828500000.0,270.39,264.34,264.09
20150810,20979400.0,267.03,3843850000.0,264.47,265.48,262.6
20141228,11676600.0,320.03,4317320000.0,317.24,316.16,311.08
20141229,12302500.0,320.27,4339700000.0,312.67,317.7,312.31
20141226,16410500.0,331.42,4355750000.0,327.92,319.15,316.63
20141227,15185200.0,328.91,4472050000.0,315.86,327.58,312.63
20141224,15092300.0,334.74,4561040000.0,322.53,334.38,321.36
